mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num,verify_typ,sentiment,neg_prob,neu_prob,pos_prob
4896257850212490,2023-04-30 16:11,不黏胶,https://weibo.com/5947541387?refer_flag=1001030103_,今天跟new bing和chatgpt聊天 ​,iPhone客户端,,,,https://weibo.com/5947541387/MEo6B0Thg,0,0,0,没有认证,neutral,0.08990287780761719,0.7019470930099487,0.20815007388591766
4896251911604438,2023-04-30 15:48,_何处惹尘埃__,https://weibo.com/7726076569?refer_flag=1001030103_,这么晚才开始用New Bing是我的错。。跟ChatGPT比算是各有偏重，个人更顺手前者 ​,荣耀V30 5G,,,,https://weibo.com/7726076569/MEnX16Jo2,0,0,0,没有认证,negative,0.7296118140220642,0.18445532023906708,0.0859328880906105
4896223104078070,2023-04-30 13:53,姬永锋,https://weibo.com/5770151273?refer_flag=1001030103_,AI中的明牌与暗牌（中）摘自 吴炳见 AI大航海傻瓜时间暗牌翻开就变明牌，作为暗牌的傻瓜时间窗口至关重要。我的判断是，相比Mobile，AI行业的周期会长很多，不是一波机会，而是潮起潮落的若干波机会，至少十年以上。但具体到每个项目的切入点，傻瓜时间会短很多。ChatGPT是2022年11月发布的，三个月后，国内外的大厂都达成了一致——必打之局，AI的基础底座必须拿下，数数手里的筹码就开干了。大厂的动作幅度也都很大，微软推出new bing和copilot，Adobe推出Firefly，Google Amazon Meta从各自角度切入，BAT字节华为也都入局。对平台层来说，傻瓜时间窗口只有两三个月，这是前所未有的。相比mobile的应用，AI应用的傻瓜时间窗口也会短很多，黑暗森林法则会在AI应用里演绎的淋漓尽致。mobile时代，字节 快手 拼多多有3-5年的窗口期，然后大厂发现被偷家了，开始狙击和反追。在mobile的黑暗森林中，猎人是看到火把才开枪的；在AI的黑暗森林中，不用看火把，火柴刚点燃，猎人已经一个火箭筒打过来了。为什么推测AI的黑暗森林法则会加剧呢？三个原因：一是ChatGPT和Midjourney上来就是C端爆品，效果肉眼可见，AI具备认知能力是第一次，生成这么逼真的图片也是第一次，一下把大家炸醒了，秒懂。二是当下互联网的人才密度是前所未有的，一群实力派演员，刚演完了mobile这场为期十年的商业大片，然后导演宣布，兄弟们，互联网创业Game over了，以后拍戏只拍硬科技了，大家做做生意自寻出路吧。现在导演改口了，PC是第一季，mobile是第二季，后面三四五六季的主题都是AI。又有戏可以演了，不all in是不行的！这批人，既有财富自由的大厂高管，也有一批能力成熟的founder，这些人普遍把业务带上过10亿收入，或者千万用户，融过1亿美金以上，带过千人团队。他们的心态都很一致——“上天欠我一个大成”，这些人天天在找合适的创业剧本。三是大家的判断力被“预训练”过了，会预判你的预判。过去30多年的科技史、商战史、投资史是巨大的数据，相当于已经炼成了一个科技商业大模型，当我们用到惊艳的产品，看到爆炸性的新闻时，我们的大脑就会告诉我们，这是个大机会还是小机会，往后可能局面如何，yesterday once more。在可预见的黑暗森林法则下，如果是暗牌，可能少做PR，低头拧螺丝，闷声发大财才是正确姿势。如果是明牌，那就喊出声音，团结能团结的力量，把实力做实才是王道，然后在明牌的基础上看能不能打几张暗牌。 ,,,,,https://weibo.com/5770151273/MEncyh6Tk,10,0,8,红V认证,neutral,0.2310568243265152,0.5174644589424133,0.25147873163223267
4896168686914531,2023-04-30 10:17,Microsoft信仰中心,https://weibo.com/3139784387?refer_flag=1001030103_,本周微软动态汇总：- 微软宣布 Windows 11 & iOS 设备关联功能正式开始推送，具体：- 微软将为 Edge 浏览器增加“功能瘦身”选项，具体：- 微软发布 FY23 Q3（自然年 2023年 Q1）财报，具体：- 微软确认 22H2 是 Windows 10 的最后一个版本，具体：- New Bing 已改进“旅游”和“食谱”相关问题的回答质量，具体：- 微软和欧洲云游戏平台 Nware 签署 10 年协议，具体： ,微博网页版,,,https://wx1.sinaimg.cn/orj360/bb254ec3gy1hdhianxlokj21hc0zkwsd.jpg https://wx1.sinaimg.cn/orj360/bb254ec3gy1hdhibbqrj1j21c20qetmo.jpg https://wx2.sinaimg.cn/orj360/bb254ec3gy1hdhiaq01zaj20xc0m8x44.jpg https://wx3.sinaimg.cn/orj360/bb254ec3gy1hdhiasob47j21hc0u0ncs.jpg https://wx2.sinaimg.cn/orj360/bb254ec3gy1hdhiavlikrj20go0goglx.jpg https://wx1.sinaimg.cn/orj360/bb254ec3gy1hdhiayr9joj20o70jajxb.jpg,https://weibo.com/3139784387/MElMMt0MH,2,7,14,黄V认证,neutral,0.08174408227205276,0.7104311585426331,0.20782478153705597
4896086018490710,2023-04-30 04:48,不爽的宝宝请丝掉,https://weibo.com/7820630579?refer_flag=1001030103_,科技进步到底带给人什么？我现在不仅不能用gpt和new bing甚至连deepl和grammarly都不敢直接上了 ​,iPhone 12 Pro Max,,,,https://weibo.com/7820630579/MEjDrzCOW,0,1,0,没有认证,negative,0.6937799453735352,0.2367101013660431,0.06950991600751877
4896082515722605,2023-04-30 04:34,凝重的小企鹅又出场了,https://weibo.com/7347265941?refer_flag=1001030103_,New Bing的绿色版本在搜资料的时候真的相当好用。 ​,微博网页版,,,,https://weibo.com/7347265941/MEjxNo0I5,0,0,0,没有认证,positive,0.07129194587469101,0.20896460115909576,0.7197434306144714
4896051520341319,2023-04-30 02:31,有态度的数码,https://weibo.com/1452566747?refer_flag=1001030103_,要背叛Chrome了，为了New bing我安装了Edge ​​​,微博网页版,,,https://wx4.sinaimg.cn/orj360/569468dbgy1hdh4v1s9ipj20j60dqq3m.jpg https://wx1.sinaimg.cn/orj360/569468dbgy1hdh4v1x30yj20j6084aai.jpg,https://weibo.com/1452566747/MEiJO1qN9,0,0,0,没有认证,neutral,0.43974244594573975,0.4514711797237396,0.10878638178110123
4896008238274611,2023-04-29 23:39,系舌辛,https://weibo.com/5131021780?refer_flag=1001030103_,pre做超超 去new bing取经，取着取着发现他真是相当一个超吹啊…这就去问和蝙蝠侠更喜欢哪一个 ​,iPhone客户端,,,,https://weibo.com/5131021780/MEhBZyIBt,0,0,0,没有认证,negative,0.35049328207969666,0.31987452507019043,0.3296322524547577
4896001975911344,2023-04-29 23:14,Microsoft信仰中心,https://weibo.com/3139784387?refer_flag=1001030103_,New Bing 已改进“旅游”和“食谱”相关问题的回答质量。 ​,微博网页版,,,https://wx3.sinaimg.cn/orj360/bb254ec3gy1hdgz629jxng20go0go1l0.jpg,https://weibo.com/3139784387/MEhrToNOg,0,2,10,黄V认证,neutral,0.061361778527498245,0.6078038811683655,0.3308342695236206
4895997426407749,2023-04-29 22:56,一表人渣被夹掉股骨头儿,https://weibo.com/5912255280?refer_flag=1001030103_,所以侧栏版的new bing也是有对话轮次上限的🤪不写不等于没有，以及英文对话果然回答水平高一些 ​,iPhone客户端,,,,https://weibo.com/5912255280/MEhkyqSWN,1,0,0,没有认证,neutral,0.2914903163909912,0.3902853727340698,0.31822437047958374
4895895738648593,2023-04-29 16:12,嗑cp挺好的呀,https://weibo.com/5581195390?refer_flag=1001030103_,跟（基于chat 4的）new bing唠嗑，说我觉得某男团好稠你觉得呢，他回答我说你这样是不对的你太过分了审美是主观的每个人都有自己的特点如果你想评价xxx团你应该提出一些更有建设性的建议例如blah blah blah……来人给他喂几个尅泡厕所号让厕妹矫正一下 ​,iPhone客户端,,,,https://weibo.com/5581195390/MEeGxAhTr,0,0,0,没有认证,negative,0.4969533383846283,0.33267614245414734,0.17037048935890198
4895793418605494,2023-04-29 09:26,纯银V,https://weibo.com/1134424202?refer_flag=1001030103_,在微博上看见有人提到 Busenattentat 事件，Google 中文网页没怎么提及这个，我就去问 new bing。自我代入了一下，如果女生在公众场合对我这么做，我会惊慌失措而不是喜不自胜。 ​,微博网页版,,,https://wx4.sinaimg.cn/orj360/439df08agy1hdgb6bnvxij20hw0kijy0.jpg,https://weibo.com/1134424202/MEc1vA6Gi,0,5,10,没有认证,negative,0.6253820657730103,0.2522202134132385,0.1223977580666542
4895646492922519,2023-04-28 23:42,VUIUV,https://weibo.com/5174232812?refer_flag=1001030103_,用new bing在5分钟生成的表格，相信科学，至少可以规避98%的问题，剩下2%的问题交给自然#new bing# ​,iPad air,,,https://wx4.sinaimg.cn/orj360/005EayjWgy1hdfuad5t22j316o1kak9c.jpg,https://weibo.com/5174232812/ME8cxcghp,0,4,0,没有认证,neutral,0.1507827788591385,0.4998771846294403,0.34934002161026
4895644123142762,2023-04-28 23:32,Microsoft信仰中心,https://weibo.com/3139784387?refer_flag=1001030103_,Edge Dev 已经开始在 Google Bard 主页推出 “与 New Bing 进行答案比较” 选项（如截图） ​,微博网页版,,,https://wx2.sinaimg.cn/orj360/bb254ec3gy1hdfu1ze10ej20uf0fedl3.jpg,https://weibo.com/3139784387/ME88IdbzI,12,17,39,黄V认证,neutral,0.07690083980560303,0.70664381980896,0.21645532548427582
4895603605899181,2023-04-28 20:51,墨鱼丸粗面削,https://weibo.com/1431405312?refer_flag=1001030103_,new bing 精准版，我：“你是一个AbaAbaaba，需要做一份Balabalabala，要求是Xxxxx……”new bing ：“我不是AbaAbaaba，我只是个语言模型，做不了Balabalabala，搜点实际的或者自己写吧你”OK，fine，很精准。 ​,iPhone客户端,,,,https://weibo.com/1431405312/ME75moKE5,0,0,0,没有认证,neutral,0.3072896897792816,0.48181283473968506,0.21089747548103333
4895570965567642,2023-04-28 18:42,试管狗刷,https://weibo.com/7576897858?refer_flag=1001030103_,我觉得new bing可以代if线芋头家………………（你是饿疯了吧 ​,微博网页版,,,https://wx2.sinaimg.cn/thumb150/008gLTfYgy1hdflnn4tn6j30q1090n11.jpg https://wx4.sinaimg.cn/thumb150/008gLTfYgy1hdflo3g4ioj30pi0a2dkh.jpg,https://weibo.com/7576897858/ME6eInmoG,0,3,9,黄V认证,negative,0.5097947716712952,0.29790058732032776,0.19230465590953827
4895545766184298,2023-04-28 17:02,山鸦子,https://weibo.com/2801134437?refer_flag=1001030103_,拉着new bing帮我精批八字，本以为发现了商机，直到我发现它只是在胡说八道😅 ​,iPhone客户端,,,,https://weibo.com/2801134437/ME5A4pWOK,0,0,0,没有认证,negative,0.3772876560688019,0.34416377544403076,0.27854859828948975
4895527311247214,2023-04-28 15:48,钦天监李科长,https://weibo.com/1657738207?refer_flag=1001030103_,#chatgpt##new bing# 分别问ChatGPT和new bing“大模型内卷使得使得很多人业、内外人士张口闭口就想实现AI领域弯道超车，你是如何看待“动辄想要在某些方面弯道超车” ​​​，这是种什么心态”，看看他们的不同回答 ​,微博网页版,,,https://wx4.sinaimg.cn/orj360/62cf13dfgy1hdfgnnkf2vj21hc0u0qpd.jpg,https://weibo.com/1657738207/ME56j5esm,1,1,0,没有认证,neutral,0.34392285346984863,0.49181777238845825,0.1642594039440155
4895524123578741,2023-04-28 15:36,钦天监李科长,https://weibo.com/1657738207?refer_flag=1001030103_,#chatgpt##new bing##人工智能##大模型内卷能否让国内ai实现弯道超车# 看ChatGPT是如何看待“动辄想要在某些方面弯道超车，这是种什么心态” ​,微博网页版,,,https://wx4.sinaimg.cn/orj360/62cf13dfgy1hdfgahyr1pj21hc0u0wsc.jpg,https://weibo.com/1657738207/ME51af0ZD,0,0,0,没有认证,neutral,0.30018019676208496,0.47344523668289185,0.22637450695037842
4895522970141699,2023-04-28 15:31,钦天监李科长,https://weibo.com/1657738207?refer_flag=1001030103_,#chatgpt##new bing##人工智能# 看ChatGPT和new bing对“为什么人工智能做运算都是用GPU而非CPU”这一问题的不同回答以及“中国是否有机会弯道超车” ​,微博网页版,,,https://wx4.sinaimg.cn/orj360/62cf13dfgy1hdfg5pveykj21a70u0nhx.jpg,https://weibo.com/1657738207/ME4Zj0ARt,0,0,0,没有认证,neutral,0.4337833821773529,0.48195338249206543,0.08426323533058167
4895515483833136,2023-04-28 15:01,SummumBonum__,https://weibo.com/5618936721?refer_flag=1001030103_,New bing最近抽什么疯😇😇 ​,微博轻享版,,,,https://weibo.com/5618936721/ME4Neg5aM,0,0,0,没有认证,positive,0.2398456633090973,0.31448501348495483,0.4456693232059479
4895497892400042,2023-04-28 13:51,身高一米八的姑娘,https://weibo.com/5626628667?refer_flag=1001030103_,看到一段博主发出来的比较早之前与new bing 的对话，让AI讲了一个图灵测试的笑话想到之前想通过new bing了解guillotine的知识它正常回答了大概十几个字，突然将那些字给删除了，然后立马跟我说，这个太残忍了，不想再说了，得换个话题那个时候就真有种赛博世界即将到来的感觉 ​​​,iPhone客户端,,,,https://weibo.com/5626628667/ME4kRa4mm,0,1,2,没有认证,negative,0.6319990754127502,0.2271212637424469,0.14087964594364166
4895486059743479,2023-04-28 13:04,Ointerest,https://weibo.com/6665952348?refer_flag=1001030103_,陶喆难绷，new bing是懂新专辑的 ​,陶喆超话,,,https://wx3.sinaimg.cn/orj360/007h7EIsgy1hdfbx4kjssj310j0l2wo8.jpg,https://weibo.com/6665952348/ME41LESIT,0,2,9,没有认证,negative,0.4847446084022522,0.3544371724128723,0.16081827878952026
4895480570450903,2023-04-28 12:43,AAA火姐,https://weibo.com/3009109933?refer_flag=1001030103_,new bing ​,微博网页版,,,https://wx4.sinaimg.cn/orj360/b35b5fadly1hdfba10tksj21z418g4qp.jpg,https://weibo.com/3009109933/ME3SV1TiD,0,0,0,黄V认证,neutral,0.28720155358314514,0.43284139037132263,0.27995702624320984
4895459555938616,2023-04-28 11:19,盲审一定顺利通过,https://weibo.com/6768410398?refer_flag=1001030103_,New Bing的AI也不错，就是挺有个性chatgpt是疯狂迎合，各种道歉。bing是触及到原则直接拒绝回答退出当前对话 ​,HUAWEI Mate 40 Pro,,,https://wx4.sinaimg.cn/orj360/007o3yJEgy1hdf8tvfp81j311c25045m.jpg https://wx3.sinaimg.cn/orj360/007o3yJEgy1hdf8upseqqj311c250aiq.jpg,https://weibo.com/6768410398/ME3l1oUU8,0,0,1,没有认证,neutral,0.280752956867218,0.3679821491241455,0.35126495361328125
4895454351852562,2023-04-28 10:58,九张饼,https://weibo.com/5680676623?refer_flag=1001030103_,New Bing的sweet程度已经超过95%的直男了 ​,iPhone客户端,,,https://wx1.sinaimg.cn/orj360/006crxuvly1hdf898pgv1j30mx091q7b.jpg,https://weibo.com/5680676623/ME3cD7LW2,0,2,0,没有认证,neutral,0.2909051775932312,0.5065824389457703,0.20251235365867615
4895453274179612,2023-04-28 10:54,股的knight,https://weibo.com/5842206633?refer_flag=1001030103_,今天TMT早上又卷土重来，这里99%的功劳我觉得要算到大洋彼岸几个AI大哥的头上。虽然目前自己这边的业绩稀烂，但是和New Bing、GPT-4关联的这几位业绩都好于预期。那么预期差不就来了？不过节前还是少去人多的地方，找个人少的坑安静的待会儿挺好。基金 ​,基金超话,,,https://wx3.sinaimg.cn/orj360/006nniPfly1hdf83v9gl8j30qm0jaq5x.jpg https://wx4.sinaimg.cn/orj360/006nniPfly1hdf83uydd7j30tn0jf0uf.jpg,https://weibo.com/5842206633/ME3aThxj6,2,3,22,黄V认证,negative,0.37363800406455994,0.27951759099960327,0.3468444347381592
4895441344790723,2023-04-28 10:07,钦天监李科长,https://weibo.com/1657738207?refer_flag=1001030103_,#new bing##chatgpt# 脑子抽风了，从机器人这里找虐，还被嫌弃了 ​,微博网页版,,,https://wx3.sinaimg.cn/orj360/62cf13dfgy1hdf6s7ui8oj20b20pw425.jpg,https://weibo.com/1657738207/ME2REk6hJ,0,0,1,没有认证,negative,0.774040699005127,0.16383902728557587,0.06212030351161957
